resolution_time,event_number,issue_length,participant_number,entropy,project_name,core_issue,normal_issue,core_assign,core_label,core_subscribe,before_average_time,slice_average_time
337.9013317,7.274213075,31.94612591,19.45399516,1.129440421,elastic/elasticsearch,2.55811138,1.391646489,0.618644068,4.245157385,16.93825666,459.1275396,470.0790413
303.7378049,7.457317073,25.82317073,10.06097561,1.500495262,elastic/elasticsearch,3.317073171,1.164634146,1.036585366,4.670731707,5.18902439,459.1275396,470.0790413
230.5963855,7.602409639,24.72289157,10.36746988,1.475776087,elastic/elasticsearch,2.668674699,1.313253012,0.879518072,3.777108434,5.704819277,446.5579621,334.8160793
300.5434455,7.26519337,31.37468609,19.53239578,1.052919838,elastic/elasticsearch,2.025113009,1.5876444,0.73581115,4.58915118,16.80713209,446.5579621,334.8160793
295.047619,8.743764172,34.75963719,14.88662132,1.249449315,elastic/elasticsearch,2.925170068,1.489795918,1.188208617,3.761904762,12.02721088,430.3247005,295.160408
564.3036876,7.303687636,29.77006508,15.35140998,0.986418172,elastic/elasticsearch,1.236442516,1.078091106,0.815618221,9.904555315,11.00433839,430.3247005,295.160408
348.274526,6.991755977,28.40643034,17.12860676,1.158011295,elastic/elasticsearch,2.206924979,2.089035449,0.489694971,3.415498763,14.81615829,430.3247005,295.160408
456.0706522,7.788043478,34.60869565,16.41304348,1.388665901,elastic/elasticsearch,3.076086957,4.907608696,0.413043478,3.945652174,12.81521739,425.9427402,384.263357
627.4765625,7.3671875,28.22265625,14.74609375,1.010655599,elastic/elasticsearch,1.3046875,1.32421875,0.60546875,9.67578125,9.73046875,425.9427402,384.263357
320.3063781,6.923690205,26.34738041,17.55694761,1.039404096,elastic/elasticsearch,1.923690205,1.486332574,0.560364465,3.207289294,14.84851936,425.9427402,384.263357
341.5204678,9.119883041,33.97660819,15.65204678,1.24590244,elastic/elasticsearch,2.757309942,1.248538012,0.865497076,3.236842105,11.59064327,425.9427402,384.263357
328.2087379,7.966019417,25.89805825,15.49514563,1.293827779,elastic/elasticsearch,1.966019417,1.436893204,0.611650485,3.169902913,10.58737864,425.9427402,384.263357
307.0462428,7.25433526,34.94219653,15.8150289,1.30409835,elastic/elasticsearch,3.144508671,4.98265896,0.38150289,3.069364162,13.70520231,422.4313221,380.5953912
319.5272727,9.290909091,37.73636364,14.78181818,1.270451527,elastic/elasticsearch,3.454545455,1.5,0.945454545,4.009090909,9.609090909,422.4313221,380.5953912
286.0733496,6.503667482,25.85574572,18.19804401,0.95643617,elastic/elasticsearch,1.398533007,1.621026895,0.491442543,3.187041565,15.65525672,422.4313221,380.5953912
270.3561644,8.585616438,28.58561644,15.26369863,1.104205842,elastic/elasticsearch,0.962328767,1.280821918,0.945205479,3.660958904,11.58219178,422.4313221,380.5953912
301.0649351,7.87012987,26.0995671,15.8961039,1.142883279,elastic/elasticsearch,1.502164502,1.112554113,0.748917749,3.930735931,10.60606061,422.4313221,380.5953912
338.672956,7.918238994,32.89937107,17.64779874,1.210472815,elastic/elasticsearch,4.591194969,1.729559748,0.672955975,4.088050314,15.67924528,422.4313221,380.5953912
270.5934664,6.929219601,28.48638838,18.20508167,1.103181893,elastic/elasticsearch,1.863883848,1.837265578,0.477918935,3.595886267,15.27828191,413.59932,311.8975265
302.1220657,8.690140845,32.34741784,15.48122066,1.419191296,elastic/elasticsearch,2.650234742,1.964788732,0.76056338,3.701877934,9.246478873,413.59932,311.8975265
227.4656981,6.713478612,26.81517353,18.13882163,1.112335963,elastic/elasticsearch,1.535108959,1.611783697,0.439063761,3.675544794,14.48184019,403.4463162,277.0538721
175.1865285,9.31865285,31.05440415,14.0880829,1.309712617,elastic/elasticsearch,2.303108808,1.256476684,1.038860104,3.015544041,9.443005181,403.4463162,277.0538721
255.0125,7.58,28.5,16.1175,1.406511081,elastic/elasticsearch,2.2625,2.5175,0.53,3.23,9.6875,403.4463162,277.0538721
150.9059643,7.283413148,26.03265128,13.87244232,1.393337739,elastic/elasticsearch,2.578145407,0.968654767,0.616020897,3.957771006,10.2398781,391.2561614,227.4656981
112.3965517,6.632183908,24.17241379,11.97413793,1.45135845,elastic/elasticsearch,2.816091954,1.267241379,0.474137931,2.390804598,5.974137931,374.1542346,150.9059643
132.9380651,6.914104882,26.89511754,14.2124774,1.313701462,elastic/elasticsearch,2.872965642,0.406871609,0.639240506,4.904611212,10.83273056,374.1542346,150.9059643
113.6358382,8.456647399,31.97109827,11.1734104,1.319161439,elastic/elasticsearch,3.820809249,0.190751445,0.965317919,3.878612717,6.786127168,356.2258194,130.1457031
137.576087,7.538043478,33.32065217,13.32608696,1.466249448,elastic/elasticsearch,3.923913043,3.39673913,0.423913043,3.923913043,10.13043478,356.2258194,130.1457031
291.4017094,6.179487179,25.39316239,10.28205128,0.976965837,elastic/elasticsearch,1.58974359,0.025641026,0.495726496,12.23076923,5.709401709,356.2258194,130.1457031
90.80555556,7.9,29.38333333,16.84444444,1.22864724,elastic/elasticsearch,2.838888889,0.283333333,0.822222222,2.916666667,9.961111111,356.2258194,130.1457031
109.1409524,6.771428571,24.32571429,13.56190476,1.295918195,elastic/elasticsearch,2.860952381,0.499047619,0.533333333,4.323809524,9.48952381,356.2258194,130.1457031
103.3731778,8.469387755,26.57725948,12.42274052,1.287925367,elastic/elasticsearch,2.516034985,0.282798834,0.833819242,3.629737609,8.816326531,356.2258194,130.1457031
101.6929612,6.055825243,23.24393204,14.06067961,1.21788128,elastic/elasticsearch,2.674757282,0.332524272,0.404126214,4.053398058,11.17839806,356.2258194,130.1457031
86.15135422,6.605416888,24.6818906,13.5921402,1.226012371,elastic/elasticsearch,2.843335104,0.49070632,0.46149761,4.414763675,10.30855019,341.0665537,125.9747899
87.76578411,8.183299389,27.53156823,11.43380855,1.312467258,elastic/elasticsearch,2.798370672,0.254582485,0.810590631,3.266802444,7.046843177,341.0665537,125.9747899
76.54929577,6.633802817,27,10.8028169,1.180844094,elastic/elasticsearch,8.091549296,0.154929577,0.88028169,4.098591549,7.88028169,325.7898741,86.48525695
68.99868938,5.467889908,20.82961992,13.00262123,1.013350183,elastic/elasticsearch,2.488859764,0.25163827,0.298820446,3.876802097,10.56356488,325.7898741,86.48525695
48.66225166,7.59602649,27.09271523,15.91390728,1.180331424,elastic/elasticsearch,2.417218543,0.218543046,0.629139073,3.21192053,7.483443709,325.7898741,86.48525695
76.95707071,6.196969697,23.92676768,13.6540404,1.096611893,elastic/elasticsearch,2.467171717,0.098484848,0.532828283,6.338383838,8.684343434,325.7898741,86.48525695
50.34074074,7.775308642,26.3382716,12.16049383,1.066798066,elastic/elasticsearch,2.535802469,0.049382716,0.787654321,4.096296296,9.4,325.7898741,86.48525695
93.91304348,8.347826087,34.2173913,11.75362319,1.155923243,elastic/elasticsearch,2.826086957,0.275362319,0.891304348,3.5,7.282608696,325.7898741,86.48525695
79.3649635,6.981751825,30.52919708,14.84671533,1.253550839,elastic/elasticsearch,3.419708029,1.751824818,0.266423358,4.083941606,11.83211679,325.7898741,86.48525695
45.56308851,7.86252354,27.3747646,11.58568738,1.253499491,elastic/elasticsearch,2.79472693,0.433145009,0.836158192,3.288135593,7.693032015,311.858,70.18342541
42.82084894,6.174781523,21.55617978,12.23033708,1.179821111,elastic/elasticsearch,2.583021223,0.373283396,0.4082397,3.988764045,9.178526841,311.858,70.18342541
35.52985405,6.635117205,24.51835471,13.31048209,1.251175452,elastic/elasticsearch,2.755860239,0.415302963,0.564794339,4.27023441,9.440513047,298.838254,43.50351617
15.70769231,6.990769231,27.87384615,14.78461538,1.306475454,elastic/elasticsearch,3.107692308,1.249230769,0.4,3.698461538,10.07384615,285.9590698,35.52985405
15.2424594,5.213457077,21.13921114,12.98607889,0.961958849,elastic/elasticsearch,2.518561485,0.194895592,0.350348028,4.034802784,10.99419954,285.9590698,35.52985405
10.69946333,6.019677996,20.41860465,11.58139535,1.192993161,elastic/elasticsearch,2.572450805,0.388193202,0.497316637,4.568872987,7.923076923,285.9590698,35.52985405
26.05076142,7.779187817,29.22588832,14.03045685,1.089549837,elastic/elasticsearch,2.753807107,0.11928934,0.766497462,3.987309645,9.269035533,285.9590698,35.52985405
1.275229358,5.71559633,19.44954128,12.74311927,0.97782722,elastic/elasticsearch,2.064220183,0.146788991,0.330275229,3.825688073,9.357798165,274.0193735,16.11635514
137.2447552,6.888111888,23.48251748,4.496503497,1.561817074,rancher/rancher,4.881118881,0.384615385,3,5.202797203,5.230769231,229.8966565,229.8966565
68.85681818,5.056818182,11.825,2.831818182,1.370216612,rancher/rancher,1.559090909,0.104545455,2.056818182,5.525,0.159090909,229.8966565,229.8966565
158.2870968,5.590322581,18.65806452,3.080645161,1.364724801,rancher/rancher,1.835483871,0.174193548,2.593548387,5.464516129,0.270967742,229.8966565,229.8966565
54.39920949,5.849802372,15.02371542,3.063241107,1.506921036,rancher/rancher,2.5256917,0.154150198,4.351778656,4.438735178,0.42687747,229.8966565,229.8966565
208.1960784,6.163398693,24.73202614,4.039215686,1.195317337,rancher/rancher,1.77124183,0.54248366,2.535947712,4.150326797,0.705882353,127.7227119,98.39005236
347.2661871,5.431654676,13.88489209,3.582733813,1.441847677,rancher/rancher,1.568345324,0.230215827,0.992805755,5.035971223,0.618705036,127.7227119,98.39005236
56.49162011,6.452513966,16.44692737,3.262569832,1.488583446,rancher/rancher,2.005586592,0.111731844,4.374301676,4.396648045,0.625698324,127.7227119,98.39005236
89.12021858,5.169398907,11.84699454,2.846994536,1.325604773,rancher/rancher,1.62295082,0.109289617,2.289617486,5.196721311,0.273224044,127.7227119,98.39005236
120.9454545,6.990909091,25.30909091,4.7,1.515155832,rancher/rancher,2.745454545,0.772727273,4.272727273,6.445454545,0.872727273,138.5326444,162.912844
227.0931373,5.156862745,11.38235294,3.230392157,1.397994981,rancher/rancher,1.593137255,0.426470588,0.671568627,4.799019608,0.196078431,138.5326444,162.912844
199.2945205,5.739726027,27.2260274,3.897260274,1.060559888,rancher/rancher,1.821917808,0.301369863,2.356164384,5.205479452,0.684931507,138.5326444,162.912844
29.90265487,5.867256637,13.2699115,2.96460177,1.494625124,rancher/rancher,1.668141593,0.185840708,3.287610619,4.309734513,0.14159292,138.5326444,162.912844
236.5177994,4.84789644,13.22330097,3.148867314,1.290270062,rancher/rancher,1.025889968,0.346278317,0.977346278,5.754045307,0.258899676,138.6934281,139.1924198
134.5982143,7.089285714,23.0625,4.5625,1.560026017,rancher/rancher,3.991071429,3.857142857,1.0625,2.508928571,3.071428571,138.6934281,139.1924198
149.266129,5.975806452,24.7016129,4.096774194,1.195227072,rancher/rancher,2.008064516,0.379032258,2.935483871,4.927419355,0.629032258,138.6934281,139.1924198
65.25490196,7.137254902,25.06862745,4.480392157,1.504875184,rancher/rancher,4.078431373,0.509803922,4.392156863,5.147058824,5.607843137,138.6934281,139.1924198
32.69467787,5.893557423,16.43697479,3.193277311,1.492273994,rancher/rancher,1.929971989,0.207282913,4.308123249,5.714285714,0.257703081,138.6934281,139.1924198
140.5051653,6.016528926,16.73243802,3.512396694,1.535570688,rancher/rancher,2.041322314,0.375,2.894628099,4.220041322,0.760330579,134.9615082,209.4038005
134.4237288,6.576271186,19.61440678,4.762711864,1.652896011,rancher/rancher,3.292372881,3.762711864,0.987288136,2.084745763,2.559322034,134.9615082,209.4038005
55.08955224,6.465671642,16.88955224,3.307462687,1.570668961,rancher/rancher,2.205970149,0.235820896,3.934328358,5.191044776,0.871641791,136.0045789,139.3131229
204.5918367,6.925170068,18.99319728,5.12244898,1.633076922,rancher/rancher,3.306122449,3.816326531,0.62585034,1.93877551,2.326530612,136.0045789,139.3131229
333.4555985,6.359073359,23.23552124,4.471042471,1.464239442,rancher/rancher,2.544401544,0.640926641,3.602316602,3.976833977,2.038610039,136.0045789,139.3131229
400.1353135,4.95379538,8.339933993,3.207920792,1.489513487,rancher/rancher,1.396039604,0.580858086,0.379537954,2.98679868,0.151815182,136.0045789,139.3131229
225.5677083,7.34375,20.59895833,5.401041667,1.662823128,rancher/rancher,3.260416667,3.546875,1.494791667,2.484375,2.46875,154.8190209,182.0445344
302.8845144,6.307086614,21.79790026,3.979002625,1.462183669,rancher/rancher,2.317585302,0.356955381,3.078740157,4.131233596,2.031496063,154.8190209,182.0445344
121.1718213,5.856815578,14.37113402,3.207331042,1.569586392,rancher/rancher,2.020618557,0.234822451,3.282932417,4.463917526,0.898052692,154.8190209,182.0445344
395.0657895,5.973684211,20.79385965,4.105263158,1.465980493,rancher/rancher,1.552631579,0.74122807,2.916666667,4.23245614,0.692982456,160.2260083,182.9121715
494.1970588,4.161764706,7.632352941,3.541176471,1.090686113,rancher/rancher,1.058823529,1.326470588,0.194117647,3.194117647,0.1,160.2260083,182.9121715
77.42962963,6.107407407,14.37777778,3.27037037,1.49826318,rancher/rancher,1.688888889,0.233333333,4.1,4.366666667,0.133333333,160.2260083,182.9121715
297.5480769,6.394230769,21.57692308,6.326923077,1.516315229,rancher/rancher,3.182692308,5.778846154,0.644230769,2.307692308,1.5,160.2260083,182.9121715
239.5096154,6.903846154,27.45192308,5.586538462,1.442272483,rancher/rancher,5.067307692,0.519230769,3.923076923,4.346153846,8.115384615,160.2260083,182.9121715
72.87826087,7.113043478,22.29565217,4.104347826,1.520094749,rancher/rancher,3.547826087,0.356521739,5.217391304,5.034782609,3.808695652,160.2260083,182.9121715
250.4691358,6.456790123,18.80246914,4.74691358,1.511642569,rancher/rancher,3.067901235,2.87037037,0.666666667,2.567901235,3.037037037,178.3515103,295.6442722
416.27051,3.509977827,6.505543237,2.567627494,1.008427865,rancher/rancher,1.133037694,0.157427938,0.203991131,3.505543237,0.039911308,178.3515103,295.6442722
155.2440476,7.613095238,27.43452381,5.398809524,1.671562077,rancher/rancher,5.25,0.767857143,3.357142857,5.446428571,6.178571429,178.3515103,295.6442722
220.7785978,5.856088561,17.79335793,3.726937269,1.500649521,rancher/rancher,1.627306273,0.118081181,3.044280443,4.420664207,0.472324723,178.3515103,295.6442722
393.6055046,4.862385321,9.412844037,4.330275229,1.345110533,rancher/rancher,1.788990826,2.339449541,0.091743119,2.697247706,0.568807339,178.3515103,295.6442722
96.98353909,6.308641975,17.18518519,3.765432099,1.590371245,rancher/rancher,2.308641975,0.230452675,4.069958848,5.683127572,0.469135802,178.3515103,295.6442722
326.8393665,3.947963801,7.187782805,2.748868778,1.189103877,rancher/rancher,1.092760181,0.244343891,0.368778281,3.509049774,0.14479638,191.2797182,307.6046512
101.442029,7.101449275,23.99275362,4.956521739,1.553429217,rancher/rancher,4.876811594,0.420289855,3.137681159,4.623188406,5.884057971,191.2797182,307.6046512
132.1772152,6.485232068,17.04219409,3.945147679,1.646154702,rancher/rancher,1.831223629,0.248945148,3.379746835,4.919831224,0.405063291,191.2797182,307.6046512
207.8415842,5.316831683,13.95049505,4.336633663,1.468379655,rancher/rancher,3.04950495,4.217821782,0.237623762,2.940594059,1.168316832,194.3556677,232.2986536
68.62275449,5.616766467,11.80838323,3.25748503,1.4787642,rancher/rancher,1.215568862,0.173652695,2.209580838,4.868263473,0.095808383,194.3556677,232.2986536
75.49565217,7.008695652,19.14782609,3.982608696,1.645579911,rancher/rancher,2.765217391,0.32173913,3.4,5.895652174,0.591304348,194.3556677,232.2986536
256.7028571,3.84,6.808571429,2.862857143,1.167993629,rancher/rancher,1.051428571,0.62,0.125714286,3.274285714,0.12,194.3556677,232.2986536
20.38012959,6.25161987,17.03131749,3.656587473,1.515154175,rancher/rancher,1.758099352,0.068034557,4.338012959,6.309935205,0.311015119,193.3681631,121.0895522
114.4823322,4.752650177,9.765017668,2.768551237,1.405295275,rancher/rancher,1.510600707,0.946996466,0.717314488,4.153710247,0.187279152,193.3681631,121.0895522
53.13758389,7.533557047,28.81543624,5.157718121,1.603919477,rancher/rancher,4.134228188,0.906040268,6.043624161,6.05704698,5.255033557,193.3681631,121.0895522
119.2051282,6.173789174,22.90883191,4.170940171,1.484877355,rancher/rancher,2.387464387,0.245014245,3.968660969,6.52991453,1.128205128,193.3681631,121.0895522
83.81265985,6.328644501,19.17519182,4.323529412,1.604927743,rancher/rancher,2.172634271,0.367007673,3.950767263,6.026214834,1.126598465,173.5659816,56.07841823
166.0566038,6.833962264,21.99245283,5.505660377,1.656555769,rancher/rancher,3.264150943,4.256603774,1.305660377,4.169811321,2.822641509,173.5659816,56.07841823
112.7445483,6.028037383,17.06438214,4.417445483,1.578100086,rancher/rancher,1.611630322,0.261682243,2.664589823,7.161993769,0.249221184,164.4389024,95.72881356
176.0564103,6.287179487,18.74358974,5.384615385,1.605481541,rancher/rancher,2.635897436,3.969230769,0.502564103,4.528205128,1.620512821,164.4389024,95.72881356
117.1880109,7.779291553,29.01362398,6.117166213,1.659388596,rancher/rancher,4.076294278,0.640326975,4.389645777,7.602179837,4.752043597,164.4389024,95.72881356
170.1194332,4.026315789,11.0242915,3.744939271,1.171634434,rancher/rancher,0.927125506,0.433198381,0.536437247,6.975708502,0.08097166,160.6511709,121.9095082
100.968,7.5,29.084,5.76,1.558348185,rancher/rancher,4.332,0.356,3.272,9.46,5.5,160.6511709,121.9095082
62.20408163,7.011131725,20.71057514,4.864564007,1.558100935,rancher/rancher,1.80890538,0.113172542,3.651205937,8.677179963,0.345083488,160.6511709,121.9095082
188.6278409,6.576704545,24.44034091,5.707386364,1.509103624,rancher/rancher,2.045454545,0.528409091,3.295454545,11.63352273,0.613636364,160.6511709,121.9095082
177.5035461,6.836879433,24.0212766,6.276595745,1.682187405,rancher/rancher,2.645390071,4.921985816,0.921985816,6.070921986,2.269503546,160.6511709,121.9095082
151.9325103,6.001646091,21.50534979,5.006584362,1.410781827,rancher/rancher,1.623868313,0.36872428,2.609053498,11.48065844,0.330864198,157.9482512,111.3086516
216.8389831,6.550847458,23.38135593,5.779661017,1.610047156,rancher/rancher,3.118644068,4.686440678,0.915254237,5.661016949,2.796610169,157.9482512,111.3086516
50.50783699,7.467084639,27.54388715,5.418495298,1.574993563,rancher/rancher,3.55015674,0.191222571,4.578369906,9.147335423,3.426332288,157.9482512,111.3086516
438.9709302,4.98255814,11.65116279,4.38372093,1.60005336,rancher/rancher,2.098837209,3.005813953,0.436046512,1.796511628,1.255813953,154.6465261,157.6781695
177.9973348,6.453091684,25.81823028,5.70575693,1.426516567,rancher/rancher,2.39978678,0.337420043,3.179637527,13.06609808,1.084221748,154.6465261,157.6781695
255.7823564,6.608821822,25.67324434,5.761462565,1.440801473,rancher/rancher,2.409750435,0.232153221,3.421358096,12.53047011,1.409170052,158.6918143,199.9150391
569.5022026,4.422907489,8.995594714,3.612334802,1.512717108,rancher/rancher,1.68722467,2.083700441,0.233480176,1.726872247,0.713656388,158.6918143,199.9150391
232.8596014,6.596014493,23.57518116,5.262681159,1.472716919,rancher/rancher,2.251811594,0.283514493,2.814311594,11.53532609,0.862318841,169.1687711,292.3025641
539.2810811,4.340540541,6.664864865,2.913513514,1.219080477,rancher/rancher,1.486486486,1.264864865,0.032432432,1.475675676,0.259459459,169.1687711,292.3025641
187.4752396,6.56629393,24.75878594,5.53514377,1.453976393,rancher/rancher,2.586261981,0.27715655,2.952875399,11.44249201,1.482428115,174.4746339,232.8596014
472.5411255,4.597402597,9.489177489,3.753246753,1.49497384,rancher/rancher,1.718614719,2.402597403,0.125541126,1.852813853,0.623376623,174.4746339,232.8596014
208.1038961,7.279220779,29.61688312,7.188311688,1.595981361,rancher/rancher,4.077922078,0.935064935,3.103896104,9.532467532,3.779220779,177.5545948,231.8786244
418.0188679,4.364779874,6.440251572,2.937106918,1.152930331,rancher/rancher,1.364779874,1.48427673,0.050314465,1.547169811,0.232704403,177.5545948,231.8786244
197.0723404,5.957446809,22.93829787,5.382978723,1.391088198,rancher/rancher,1.993617021,0.323404255,2.29787234,12.04468085,0.429787234,177.5545948,231.8786244
263.98125,6.03125,25.2375,5.90625,1.445799164,rancher/rancher,2.45,1.06875,2.34375,8.73125,1.875,179.3880308,244.1085568
319.2551724,4.462068966,6.84137931,2.862068966,1.243616207,rancher/rancher,1.324137931,1.937931034,0.020689655,1.2,0.303448276,179.3880308,244.1085568
132.6862996,6.357234315,23.98079385,5.197183099,1.314690179,rancher/rancher,2.227912932,0.113956466,2.565941101,13.62099872,0.437900128,179.3880308,244.1085568
122.7068273,6.891566265,28.6064257,5.927710843,1.378789253,rancher/rancher,3.020080321,0.321285141,3.008032129,14.73895582,1.0562249,179.297943,176.9401473
239.852459,4.114754098,6,2.573770492,1.002386538,rancher/rancher,1.590163934,1.467213115,0,1.327868852,0.049180328,179.297943,176.9401473
206.9541284,5.174311927,24.60550459,5.100917431,1.094367419,rancher/rancher,1.082568807,0.321100917,1.743119266,15.95412844,0.183486239,179.297943,176.9401473
185.480226,4.576271186,8.649717514,3.429378531,1.400473117,rancher/rancher,1.559322034,2.141242938,0.11299435,1.694915254,0.474576271,179.1749308,122.7068273
149.5790816,6.496173469,27.67857143,6.008928571,1.391958343,rancher/rancher,2.631377551,0.457908163,2.779336735,14.25892857,1.479591837,179.1749308,122.7068273
125.45047,6.626898048,30.37599422,6.112798265,1.356401374,rancher/rancher,2.950831526,0.198843095,3.311641359,16.12436732,1.368763557,178.4612924,156.1914672
116.7583893,4.577181208,9.073825503,3.214765101,1.37566829,rancher/rancher,1.89261745,2.248322148,0.053691275,2.208053691,0.402684564,178.4612924,156.1914672
121.093432,6.609620722,29.9093432,6.216466235,1.433553878,rancher/rancher,3.296947271,0.301572618,3.118408881,14.4653099,1.811285846,175.9211871,124.6050914
94.03255814,4.186046512,7.902325581,2.948837209,1.254373075,rancher/rancher,1.846511628,1.860465116,0.009302326,2.274418605,0.125581395,175.9211871,124.6050914
81.35836627,6.673254282,29.55335968,6.532279315,1.459501581,rancher/rancher,3.347826087,0.46113307,3.187088274,14.10013175,1.936758893,173.6453017,116.6041667
80.82758621,4.370689655,6.146551724,2.629310345,1.080319117,rancher/rancher,1.370689655,1.405172414,0,1.422413793,0.137931034,173.6453017,116.6041667
25.68044077,6.234848485,24.73002755,5.662534435,1.454200706,rancher/rancher,2.851928375,0.25137741,2.657713499,11.53168044,2.306473829,171.3132485,81.288
152.9250457,7.093235832,22.16270567,4.614259598,1.628731146,dotnet/roslyn,4.118829982,0.689213894,2.012797075,4.277879342,5.316270567,188.5251847,172.2899048
159.8356868,5.039794608,11.49165597,3.236200257,1.562984162,dotnet/roslyn,1.184852375,0.459563543,0.818998716,4.496790757,0.102695764,188.5251847,172.2899048
85.93359375,7.45703125,17.88671875,3.91015625,1.692161569,dotnet/roslyn,2.275390625,0.2109375,3.69140625,4.861328125,1.39453125,188.5251847,172.2899048
273.8442907,6.581314879,18.56401384,5.387543253,1.646630057,dotnet/roslyn,2.034602076,4.346020761,0.577854671,3.197231834,0.858131488,188.5251847,172.2899048
219.2844828,6.497126437,17.34482759,4.977011494,1.729625905,dotnet/roslyn,2.16091954,4.135057471,0.451149425,2.867816092,1.189655172,174.8734574,155.7597555
133.2806748,7.125766871,20.53680982,4.665644172,1.653593759,dotnet/roslyn,4.429447853,0.578220859,1.812883436,3.854294479,4.914110429,174.8734574,155.7597555
499.5141612,4.82788671,22.52069717,3.941176471,1.040545137,dotnet/roslyn,1.311546841,0.315904139,1.063180828,3.991285403,0.893246187,174.8734574,155.7597555
114.3326531,5.940816327,12.09387755,3.260204082,1.667496586,dotnet/roslyn,1.293877551,0.308163265,1.680612245,4.464285714,0.444897959,174.8734574,155.7597555
111.086629,6.828625235,20.25235405,4.956685499,1.630917614,dotnet/roslyn,4.514124294,0.61393597,1.192090395,3.860640301,5.768361582,185.2150053,206.8605986
207.4166667,6.973484848,19.62121212,5.071969697,1.649597767,dotnet/roslyn,2.132575758,4.488636364,0.465909091,3.037878788,1.446969697,185.2150053,206.8605986
89.04522613,6.708542714,16.83417085,3.738693467,1.744092638,dotnet/roslyn,4.43718593,0.346733668,1.703517588,4.201005025,0.894472362,185.2150053,206.8605986
97.78955224,5.171641791,10.26268657,3.262686567,1.675563126,dotnet/roslyn,1.041791045,0.465671642,0.965671642,4.185074627,0.191044776,185.2150053,206.8605986
405.7572816,5.88592233,23.41504854,4.388349515,1.240927649,dotnet/roslyn,1.859223301,0.529126214,1.305825243,4.002427184,1.354368932,185.2150053,206.8605986
93.12804878,6.682926829,13.72560976,3.829268293,1.69429419,dotnet/roslyn,2.524390244,1.841463415,0.554878049,3.43902439,1.243902439,183.0995842,175.4123314
360.561657,6.114643545,22.81213873,4.521194605,1.325519858,dotnet/roslyn,1.546242775,0.216763006,1.748554913,5.631021195,0.795761079,183.0995842,175.4123314
218.6690391,5.871886121,18.01779359,5.270462633,1.43341954,dotnet/roslyn,1.213523132,5.327402135,0.241992883,2.576512456,0.761565836,183.0995842,175.4123314
95.2033195,6.706777317,18.21853389,4.443983402,1.615688901,dotnet/roslyn,3.928077455,0.24757953,1.152143845,3.709543568,4.834024896,183.0995842,175.4123314
70.01612903,5.441532258,11.09879032,2.942540323,1.59705895,dotnet/roslyn,1.257056452,0.178427419,1.058467742,4.805443548,0.360887097,183.0995842,175.4123314
228.7925926,6.135185185,22.1962963,4.090740741,1.323202569,dotnet/roslyn,1.968518519,0.212962963,1.338888889,4.188888889,1.485185185,183.3896084,184.2620388
97.53956835,6.194244604,11.64028777,3.237410072,1.612781845,dotnet/roslyn,1.517985612,0.18705036,1.258992806,3.302158273,0,183.3896084,184.2620388
130.612529,6.860788863,19.83526682,4.765661253,1.622412028,dotnet/roslyn,4.24361949,0.394431555,1.11136891,3.461716937,5.389791183,183.3896084,184.2620388
178.4933333,5.101333333,10.50666667,3.082666667,1.523229503,dotnet/roslyn,1.394666667,0.416,0.456,4.666666667,0.592,183.3896084,184.2620388
222.9688889,6.231111111,19.50222222,5.213333333,1.483131898,dotnet/roslyn,1.728888889,5.386666667,0.213333333,2.422222222,1.324444444,183.3896084,184.2620388
124.0536481,7.077253219,20.64592275,5.13304721,1.606400623,dotnet/roslyn,3.759656652,0.362660944,1.178111588,3.948497854,5.916309013,183.1766933,181.5807018
216.2202797,6.277972028,20.6958042,3.729020979,1.452197509,dotnet/roslyn,1.81993007,0.195804196,1.687062937,4.973776224,1.024475524,183.1766933,181.5807018
195.9254386,6.916666667,20.03947368,5.25,1.612738574,dotnet/roslyn,2.092105263,4.49122807,0.513157895,3.114035088,1.49122807,183.1766933,181.5807018
89.81954887,5.872180451,10.30827068,3.127819549,1.609178598,dotnet/roslyn,1.909774436,0.616541353,1.07518797,2.917293233,0.345864662,183.1766933,181.5807018
95.49777778,5.842962963,12.20148148,2.968888889,1.556249536,dotnet/roslyn,1.051851852,0.263703704,0.94962963,5.265185185,0.545185185,183.1766933,181.5807018
263.0165746,6.417127072,18.94475138,3.947513812,1.543480736,dotnet/roslyn,1.58839779,0.223756906,1.519337017,3.511049724,0.895027624,178.5180099,145.8847637
84.80225989,7.005649718,19.38983051,4.753295669,1.630857503,dotnet/roslyn,3.854990584,0.529190207,1.092278719,3.595103578,5.22787194,178.5180099,145.8847637
98.24574669,5.729678639,11.00567108,3.069943289,1.635475877,dotnet/roslyn,1.253308129,0.361058601,0.816635161,4.338374291,0.238185255,178.5180099,145.8847637
80.40677966,4.95480226,8.638418079,3.04519774,1.654337513,dotnet/roslyn,2.050847458,0.689265537,0.412429379,2.581920904,0.418079096,178.5180099,145.8847637
151.7644928,6.829710145,21.04710145,5.423913043,1.586056028,dotnet/roslyn,2.724637681,4.413043478,0.398550725,2.952898551,2.369565217,178.5180099,145.8847637
143.0511247,7.006134969,20,5.321063395,1.644724872,dotnet/roslyn,3.576687117,0.294478528,1.190184049,3.652351738,5.773006135,173.842561,132.4442667
125.0555556,7.994444444,22.44444444,4.805555556,1.703885268,dotnet/roslyn,4.205555556,2.527777778,1.005555556,3.266666667,3.877777778,173.842561,132.4442667
